0.0;0.0;0.0;62.92381026017924;120.81278504856999;57.169491359103624;242.1997258360282;59.14046762334311;50;0.0;0.0
0.0004;0.0;0.0;62.853486343849674;119.44863945439477;59.46757686913226;237.54725721011047;59.706914777496785;50;0.0;0.0
0.0008;0.0;0.0;62.47466163642061;120.76404843297186;62.62271796188102;242.58283063995634;57.678715670629;50;0.0;0.0
0.0012;0.0;0.0;58.35684019684087;118.18730851973461;59.35799800862198;236.82018679547522;57.57854467797807;50;0.0;0.0
0.0016;0.0;0.0;60.49977176028219;122.1075401095642;58.551386856023086;235.85983983499213;57.86445267494515;50;0.0;0.0
0.002;0.0;0.0;61.04948693331446;120.17531747338026;60.149669649037904;242.82403029842226;61.25126915828692;50;0.0;0.0
0.0024;0.0;0.0;62.41218060715609;120.88764398864075;61.41328591846595;237.65016781457717;62.60278878220987;50;0.0;0.0
0.0028;0.0;0.0;61.26358677313963;120.35452042872075;61.55662875803338;239.88382348916178;61.22996883109688;50;0.0;0.0
0.0032;0.0;0.0;62.067361146901945;119.84453817488965;57.41961297006758;239.11415189245645;59.78918465560049;50;0.0;0.0
0.0036;0.0;0.0;57.276092171415044;120.39346289250555;60.345025381870485;242.07238980720933;57.98069874834572;50;0.0;0.0
0.004;0.0;0.0;58.106377136615734;119.89332122284245;58.22705952666123;237.85811408047425;57.45920734584864;50;0.0;0.0
0.0044;0.0;0.0;59.83386263645417;120.05174309765626;57.03052374146637;239.99873185278784;58.087582862005924;50;0.0;0.0
0.0048;0.0;0.0;61.511600561619886;119.72311256978492;59.67000964837377;242.05191961399657;60.47907791177309;50;0.0;0.0
0.0052;0.0;0.0;62.6779816387128;120.86389523141038;60.54845324075585;239.23945578989947;62.09804329376763;50;0.0;0.0
0.0056;0.0;0.0;60.507701360819695;122.0578394382043;57.72133225466562;237.87415486564882;61.29719635652104;50;0.0;0.0
0.006;0.0;0.0;57.783989253384355;121.26271436648527;62.27102780131874;235.69995158850273;61.79495509298846;50;0.0;0.0
0.0064;0.0;0.0;60.97292903359964;118.56613252537524;61.252663570153004;239.43349883432776;58.11383341034754;50;0.0;0.0
